d1,k1,,k2,Kd,n
0.017565552,1.837243276,,1.256512076,13.5675053,1.079602333
0.016626411,0.559113528,,0.000147062,17.74870482,1.565365984
0.019827183,1.021331359,,0.001781695,5.238014142,1.449444407
0.017054334,2.321845584,,1.781694886,9.067759646,0.837696761
0.019679434,2.175204034,,2.421958329,1061.288195,1.199555576
0.018704241,4.668385018,,0.025361017,0.294555181,1.952740172
0.018855514,8.895424269,,0.000449262,227.7718242,3.64394201
0.016284007,3.002617421,,0.062974781,47.04354057,2.085654229
0.016688708,0.044582731,,0.005079645,5.677624505,3.586309503
0.019244606,0.519796479,,0.000229527,23.75928315,0.593985657
0.016294941,1.195363526,,0.035277679,1.242128901,0.50121448
0.015078599,0.354133219,,0.170804772,8.929627309,3.353110437
0.018607636,8.793599189,,0.454464537,459.7269885,0.567424363
0.019079231,3.356087949,,0.002101358,35.14255501,1.409809273
0.019322271,2.991116533,,0.000204566,2.923030408,2.235348855
0.016184374,0.092789749,,0.001795423,69.85004121,2.168203245
0.015497863,6.518785137,,0.975363876,30.02617421,3.929920152
0.018790534,0.077475907,,1.612501027,11.50358838,1.294594249
0.016108505,0.079891394,,8.82741071,3.838545268,0.511391469
0.015866281,3.694026444,,0.054638655,5.079644666,2.075559082
0.018554182,1.367204041,,0.019164611,0.325461783,1.985496751
0.018722186,0.058098734,,0.316835133,20.8529099,1.333760843
0.018566641,4.458273081,,0.039430595,50.40806191,2.222987753
0.015713353,0.072582736,,0.000307256,0.157579602,3.495502823
0.016318397,3.217362533,,0.001522299,220.039171,1.762349426
0.017898823,0.734232042,,0.000355495,0.754223396,2.923101651
0.016062231,2.166872377,,0.000935047,4.065993375,1.549174866
0.017357919,0.540132115,,0.004492623,523.8014142,0.643271644
0.018920719,2.507071193,,0.015164683,392.7956474,0.806362247
0.018767123,1.781694886,,0.011816803,3.304963494,0.928195109
0.018715006,1.199959716,,0.001721208,2.911834361,3.738604865
0.01702982,0.153992653,,0.13309651,34.60721624,1.239278124
0.015140903,0.240344027,,0.000383855,6.34599901,2.377590077
0.01561871,0.172782598,,1.049139729,0.417670049,1.19126964
0.015110443,3.609940136,,0.000468634,0.156976027,1.13799956
0.01750166,2.459423584,,0.001330965,0.830169296,2.794325337
0.016667916,0.852772788,,0.097536388,2.069347055,3.275011562
0.018033203,0.05548386,,0.339494962,0.152229913,2.241555158
0.016885097,3.868120546,,0.027489489,15.69760271,2.01042428
0.019075572,0.101741937,,8.175230379,0.11415633,1.894083588
0.015279465,4.869675252,,0.14261548,0.774759066,3.976502285
0.016139429,0.066962758,,0.104111811,0.164374079,1.699959057
0.016799498,2.759518649,,0.113719079,0.789768849,0.902187999
0.015272141,0.285649411,,0.007928055,0.29006812,3.339194201
0.015456306,0.849506423,,6.014044907,11.99959716,0.523586571
0.018539953,8.62647431,,0.00578762,0.335608795,3.532035883
0.017205457,4.290421892,,2.069347055,2.440619068,2.892867007
0.018266421,4.356790396,,0.0004945,19.53589594,0.620928906
0.019641727,6.747869371,,0.000728618,603.7169,0.6056264
0.015837399,2.158572633,,0.45621196,7.867438077,0.783225695
0.017218661,5.677624505,,0.00964199,0.701186157,1.010801703
0.01897159,9.422511294,,7.958538716,0.4851023,1.299989526
0.01952904,2.375928315,,1.181680313,5.991009386,0.641935388
0.015902838,2.536101709,,5.040806191,126.6193268,2.186313065
0.016995561,1.675585782,,0.000780728,26.76085593,2.847113486
0.019128694,0.140982974,,2.243020967,0.403490518,1.564281331
0.019392809,0.338194598,,0.000250707,8.793599189,2.414124366
0.016984156,0.701186157,,0.013360827,62.97478111,0.71227191
0.019285249,0.639489375,,0.031683513,0.903302752,3.822456278
0.019932031,0.13309651,,0.358233888,0.634599901,1.416666332
0.017568921,0.466838502,,0.00397344,144.8215973,1.034189097
0.016797887,7.989139417,,0.319276289,0.256546838,3.21651853
0.01578282,0.420888119,,0.002717482,17.68072218,1.405905866
0.019734237,0.397344007,,0.00022603,7.717915156,0.625247808
0.01539861,0.685225211,,6.670627149,0.156374764,0.945729825
0.016373258,0.982878873,,0.000461495,4.356790396,2.288654996
0.019639844,2.911834361,,0.042739883,186.5663579,1.548101432
0.019686984,1.163679365,,0.007958539,7.427340485,0.771372704
0.019954981,6.569011165,,0.000496402,4.614946457,0.534588238
0.017847405,0.155775803,,0.011907849,0.102525839,0.897821158
0.016462999,3.072557365,,0.935046768,192.3829884,1.365566905
0.018340139,1.631172909,,1.557758035,0.599100939,2.123582268
0.017671992,1.946106784,,1.916461063,1.901807986,0.81648597
0.01849024,1.204573579,,0.000275952,14.26154796,1.944635819
0.018226178,0.38979237,,0.001223207,0.434010264,1.366513772
0.017890243,0.762956891,,0.000814392,538.0632535,1.169182386
0.015552948,0.047043541,,1.88003817,2.348731289,1.450449433
0.01823317,8.050694251,,0.608368426,3809.19612,0.779434664
0.016116231,5.832212419,,0.542208931,0.29342695,0.669659675
0.018401797,0.125169927,,0.056776245,13.72460961,0.909723483
0.015930312,2.450003285,,0.076003455,608.3684265,0.63529563
0.015419296,9.03302752,,0.065942691,1650.061001,0.946385582
0.019632312,4.597269885,,5.591135276,1938.652636,1.110723714
0.019943502,3.780071373,,0.221734532,1.669167807,0.783768773
0.016925625,6.201546437,,5.258154385,54.42937323,0.699550445
0.016349723,8.23821901,,0.789768849,0.234873129,0.785400271
0.019077401,0.045621196,,0.000531904,0.896396186,2.435976136
0.015202006,0.392795647,,0.003679877,44.58273081,1.609374412
0.01910303,4.614946457,,0.074558987,146.4985524,2.104532808
0.019357508,0.038091961,,2.575332647,0.155179137,0.815354864
0.019703982,0.342110707,,0.000712033,742.7340485,0.500520131
0.016912645,3.049064887,,0.003421107,24.50003285,2.941393906
0.017468126,0.036517413,,0.066450767,1.788545529,1.974517289
0.019165416,0.242195833,,7.175188804,29.11834361,1.534214286
0.018759926,0.174113856,,0.019762111,0.967906337,1.554553211
0.017614469,0.324215171,,0.00012469,5.721369547,0.968953945
0.016616847,0.152229913,,0.017344695,4.597269885,3.449769572
0.017907407,0.370823003,,0.953161883,1.204573579,2.135390618
